Day,Match_Day,Date,Referee,Team,Opponent,Formation,Possession,Open_Play_Pass,Passes_Completed,Passes_Under_Pressure,Ground_Passes,High_Passes,SoT%,G/SoT,Avg_Shots_Distance,FK_Shots,PK,Shot_Creating_Actions,Successful_Dribbles,Final_Third_Entries,Final_Third_Entries_Allowed,Save%,Clean_Sheet,PK_Allowed,Defensive_Actions,Aerial_Battles_Won%,OG,xG,xGA,npxG,npxGA,Scored,Conceded,xpts,Net_npxG,PPDA,Allowed_PPDA,Total_Points,Pts,Total_Goals,Total_Conceded,Result,Home_Shots,Home_SoT,Home_Fouls,Home_Corners,Home_Yellow,Home_Red,Away_Shots,Away_SoT,Away_Fouls,Away_Corners,Away_Yellow,Away_Red
Tue,5.0,12/29/2019 20:00,A Marriner,Burnley,West Ham,4-2-3-1,51.71185580105386,589.4273933104173,400.24091917420213,85.20271739043436,456.33172782610757,86.72382025148036,20.37921519976959,0.0024268581680127466,16,1,0.5086544726847488,24.77407744147076,32.90360335374628,2.0878835171466283,1.8602098377173455,35.42914733867982,0.7111255693295255,0.4017058450351866,0.09871440801010417,57.65544180745723,0.14755464240663962,1.2310094109484953,0.7426881302316969,0.9990085351003363,-0.04419588227210158,0.2859524018781292,1,1.3356333607773074,1.9562421639745438,3.8636562841465167,6.5423503094693665,9,0,11,38,l,13,4,10,4,0,0,14,5,10,7,0,0
Mon,4.0,02/17/2020 20:00,R Jones,Bournemouth,Crystal Palace,4-2-3-1,46.46950540180038,431.4382456293029,533.2882656147088,106.3296425252573,22.43993945293238,78.640255614475,28.377883556335956,0.45492146984552023,13,0,-0.01913832657490941,34.08049595180592,67.19682354190782,3.2375166880179536,6.519846946241608,57.36515219219746,0.7269766950982153,0.14383062329508958,1.2905492507596248,39.3414958917204,-0.21051244740852662,0.7742191711174544,0.6237688433345391,1.5845099401740088,0.7266085038286012,1.6771809318969197,1,2.363846380081677,0.024988718214760963,1.8946470918783032,14.773364908245647,25,2,19,13,d,7,3,10,6,1,0,21,8,11,3,3,0
Sat,1.0,10/31/2019 20:00,O Langford,Aston Villa,Watford,4-2-2-2,57.873171211206255,403.43985313773055,436.2215093245486,132.80728103136943,508.4284982260359,120.75209754638225,0.0,0.18011943010728387,12,1,0.40176913795520264,30.959886315347045,74.11451600626867,6.567455811641744,8.167797316020165,96.75697270420059,0.10628168045284392,0.001175124326333002,0.2373744916242878,51.566614158647795,0.0004337758280022336,1.2667145437866207,2.0324901467132057,1.5965074833650068,1.5763623272156402,1.261835398910001,1,2.0021096335896167,1.7365058221659015,0.23209871308582564,8.362574974301138,34,1,8,23,w,19,1,6,0,1,0,12,6,8,5,0,0
Fri,10.0,02/20/2020 20:00,D Coote,Bournemouth,Manchester City,4-3-3,44.278633429815734,692.4016463704409,577.8746389139059,42.34818532675972,335.7885412390903,102.17485849661239,41.438775254120756,0.2808196710784337,23,0,0.2347646403501782,20.930142684333514,49.18414190096915,9.874982733485572,2.5670569119472617,73.8585039410761,-0.20450918372402876,-0.31738962933107007,0.2280371419637503,42.02301408921962,0.3443952007026283,2.6676198113795753,0.95523233147032,0.7317365125189225,1.3973696049234454,1.5632894590344968,0,0.9975819538809219,-0.9095376087766041,12.322420541967281,19.827636912160198,45,0,14,20,l,13,7,8,9,0,0,9,3,10,2,1,0
Fri,21.0,01/28/2020 20:00,M Dean,Everton,Crystal Palace,4-4-1-1,49.11155555163845,622.344863906163,616.543537764659,162.38927033424005,100.41006639913073,148.2593384119673,17.656474473445712,0.44668689581195054,17,0,-0.5597714674051256,16.083038651540914,50.63027218016244,10.695718551610897,5.762736248796384,89.00761659600278,0.19313164375356973,-0.35549926877853755,0.6092392989595018,28.46230681699518,0.2534548610777084,1.1380132088137607,2.6839068423601993,0.6560783830035408,0.4400239486920924,-0.33402646368563604,3,1.6960971481535807,-0.7406524085142775,20.69172910755738,-5.409504640080922,0,0,31,11,w,6,1,10,9,3,0,12,0,10,2,0,0
Thu,8.0,12/11/2019 20:00,P Bankes,Crystal Palace,Burnley,4-4-1-1,62.73832487399164,329.8517569626613,214.13038450185297,101.71650836583035,467.8793130275566,80.16837904668053,40.935848999117795,0.44626237619263043,20,0,0.09354599767853211,36.05169635730262,68.5203744368608,6.856582763408465,8.35962942322008,100.0,0.7808910380772209,-0.622713061018608,0.49683889378273965,43.694049978363715,0.013549185375328728,0.42005859770656095,2.487584119469215,2.2137920534236866,2.2023815959162722,1.0561585529275368,1,0.6559198211238988,0.6928917785367055,6.607421860158832,18.458230163466233,34,3,25,0,d,11,5,10,2,1,0,1,2,6,9,0,0
Wed,12.0,09/18/2019 20:00,A Taylor,Bournemouth,Sheffield United,3-4-3,62.87812867132649,446.0300101840296,524.6719933104216,96.03961860824653,-139.74371407947604,52.513478451109606,30.185175407950766,0.031061936434136406,16,0,0.09844853546866261,26.72859870677291,46.54209891672258,7.227818577305524,7.88169432540459,73.0556990821135,0.6129195018247353,0.07952038851562726,0.6049607820791799,31.890149432403348,0.4461181240929494,2.547680329487564,2.1575726956370302,1.8128166595874933,0.9698128278589657,1.8068641670687087,2,0.353293928252721,-0.11489181113047472,20.89074310572947,9.470774191881924,47,0,29,18,d,8,4,10,0,3,0,6,2,13,1,3,0
Fri,23.0,01/13/2020 20:00,A Marriner,Watford,Manchester City,4-3-3,51.50006641566359,202.61428742092144,357.9045469407431,56.77320149674429,175.65422472857904,121.8260691142692,5.127298958078683,0.015681304792833584,14,1,0.30207994375934033,10.617575897913623,54.31851985503969,4.940589226034835,10.762504427497404,100.0,0.6861937310504473,0.43982877342446214,0.7458995466664498,62.311472190962206,-0.14662352222734631,1.1495845273913996,1.7551204279609873,1.641822832528475,0.3784877612225218,3.412260301482439,1,0.6278341502707881,-3.311053641831365,3.354754495884361,36.12066340861096,10,0,37,26,w,18,5,16,4,2,0,10,5,12,8,0,0
Mon,7.0,03/07/2020 20:00,S Attwell,Aston Villa,Norwich,3-4-1-2,69.5384932398307,406.311996109221,204.49681213651226,103.77854314375597,310.0533743850809,102.80100328318717,37.80954517839515,0.4672084980210457,20,1,0.4330801547229147,29.15924631346291,35.00184568140871,14.36843128752248,0.8338549574345837,54.68034783001158,1.2847387038889728,0.6927953258489955,0.29866233035030654,39.889774947837,0.4436680396877706,2.2480182662995305,1.3755346978938248,1.842624514001146,1.3085736397574328,1.7331467992528797,2,1.7261898685411374,2.657418415726144,-1.5890380012442105,5.6389650198172445,4,3,7,22,d,17,6,9,7,2,0,11,2,6,2,2,0
Mon,18.0,08/14/2019 20:00,A Taylor,Liverpool,Leicester,3-4-3,47.632420812384815,419.3084429945706,475.50540404774495,93.89730455663121,196.67861542928844,93.0592802031693,34.254911898240245,0.10449484399634865,15,1,0.10403574223956792,0.1727844679229058,73.36994603159674,1.4204954274346644,2.531991371950462,23.753514678184338,-0.5649400769932098,0.33067586132693605,1.3678331599223175,40.59515492962941,0.1787192813868191,2.439050982834906,1.4010694613597625,-0.04517379979731162,0.8141365754292234,2.941189790483145,0,1.681862763954139,-0.9755271450036087,2.9213678571175112,9.452576740429505,39,2,6,28,l,11,7,5,6,1,0,7,0,6,1,1,0
Thu,24.0,01/05/2020 20:00,D England,Aston Villa,Southampton,4-2-3-1,70.0,223.0207522040691,425.0618717733287,29.38069379952298,130.86322975894137,87.0008584992479,37.93038761770741,-0.2999161380951625,17,0,0.25308920140751234,28.525162853787855,48.307460253706566,2.1667137770693756,1.0833537307725356,100.0,0.018026091368741615,-0.017137045700842513,1.6416832113645246,54.20930981533101,0.02838326808235657,1.6509452312450672,2.021589596692465,0.7876146424313983,2.768281779198265,1.308203371681491,0,1.6866407048646064,1.3534971143080572,10.209615422123585,17.54380996706592,18,2,36,8,w,9,6,14,6,1,0,7,2,9,0,0,0
Tue,9.0,01/31/2020 20:00,G Scott,Arsenal,West Ham,4-1-4-1,66.37294605870254,377.75067443914617,647.0988192245679,68.71065267969298,340.45114351836537,87.99989533636803,39.45231089397178,0.43899460227288023,16,1,0.35468359178864484,4.728830248710919,70.91894864355366,5.444227601170427,-1.5517194748796364,100.0,-0.032518826485076924,0.5039218559228069,0.6463331949195965,48.971633049530176,0.03033217010504708,0.9421301940179891,1.866917289371529,0.857707445541462,0.9209318525234098,1.2975045815811381,1,1.8193334812470483,-0.7118387442645755,10.611765119993951,19.533263666334463,35,1,15,45,d,23,4,12,10,1,0,13,4,6,10,0,0
Sun,15.0,02/08/2020 20:00,K Friend,Watford,Newcastle,3-4-3,44.47482502948918,402.57670046904343,458.1952380833679,102.65878169687181,383.10785434584716,94.66545378509304,59.82733315907708,0.21719665132855664,14,0,-0.11464888400979939,21.10930768811615,58.23879881863826,-1.7134414919586174,8.364251762920727,44.24735520189395,-0.24950453641049491,-0.5087099342996224,0.17262298114304053,51.160024796431664,0.0873223391179675,-0.05937792729588298,-0.0920143546092902,1.2685722213735675,1.139632382381406,0.09761021775229395,4,0.4744427525264818,-1.1494467428761432,30.280966842329438,4.330394155962099,21,1,3,33,d,15,6,11,6,0,0,5,8,8,4,1,0
Sun,16.0,12/06/2019 20:00,L Mason,Burnley,Sheffield United,4-4-2,35.135525193426744,349.56283795090826,514.3105249496925,58.16659949399544,336.71668900270424,150.29000754179907,14.754972502712398,0.09154652240604688,11,0,-0.045924320737020546,24.645611106948024,68.238128647158,13.176203557058038,1.6228312263402067,100.0,-0.33322929995366596,0.12720900200526541,-0.714567590235267,63.45346289064307,0.0038365965160072,1.894345125121224,0.8406401709072685,0.3176633222105403,1.1170380936062436,-0.31258123432473117,0,2.826473286129323,0.22932542315472226,8.332054684591542,16.591771270821447,22,0,24,9,w,14,3,4,2,0,0,7,4,6,2,0,0
Tue,13.0,11/23/2019 20:00,M Dean,Brighton,Burnley,4-4-1-1,52.807353236857374,432.7282041380882,467.3561205605073,119.90109198592744,77.2418138141879,107.68687157225118,39.304728446526084,0.6575148877358523,21,1,-0.23755466662850858,15.202489934638711,62.62572211759005,13.51627936150902,5.248719859922361,63.332474390314246,0.2724843166616062,0.166452835266465,1.6856107687875288,56.821182921843416,0.22181392676302383,1.9659051524568447,1.1377169137666723,0.9241124648548706,1.6945789767160302,1.9946368686492475,1,1.0688587348744032,-1.8806239222820118,12.074040789378294,4.212115964587335,52,4,19,13,d,12,5,8,3,1,0,2,2,12,5,0,0
Mon,24.0,02/13/2020 20:00,A Taylor,Wolves,Southampton,3-4-1-2,50.5431194202455,434.7811677289849,451.2213329497187,139.41758245400246,327.75179986764186,155.02999518901856,25.79356376227163,-0.13529139205514668,16,0,0.21281139501193125,15.780974580986395,63.11045939376985,8.315207559008861,11.52575210347148,52.61320898424104,0.052240336193896675,0.009341613588268918,1.6830330271000205,51.22712857413644,-0.16426509365529246,1.9708382699624671,2.3081508677934033,1.4949430882111958,1.6558175036111487,1.6838677746342154,0,2.0955299994454495,-0.19200843731355163,23.470060554797378,14.135627273559587,6,1,15,28,l,14,4,11,8,2,0,16,0,11,1,2,0
Thu,12.0,08/19/2019 20:00,T Robinson,Norwich,Wolves,4-4-2,44.2325393414578,401.4693136355772,380.5825298149528,86.47617724050554,306.6323206902743,97.55425940202754,20.80469873990505,0.3928882600252374,22,0,0.3821005458302097,12.480317515512052,62.609503188942504,6.6635167613525015,7.989989432108006,83.7999749075084,0.9239498490024955,0.12567098687905603,0.3824607585617731,51.81857154585194,0.13820996802854973,0.4557981888194538,2.0428426823822403,0.9859163470729473,1.0578682641950765,0.011812474057487643,0,1.6631760207549728,2.2540130275140324,13.092703314973289,8.919790294325463,40,1,0,42,l,11,3,14,6,0,0,11,1,13,4,0,0
Sun,5.0,09/10/2019 20:00,S Attwell,Tottenham,Watford,4-2-3-1,30.0,439.9709583139535,392.56711070506856,150.05835418211353,315.9326725792371,106.76007771496366,34.84624137131301,0.04647075334094264,21,0,0.0950379640035519,6.196199029647019,81.44014132843424,3.106117589099914,7.5109025980197055,69.10687336608903,0.12277065727068479,-0.3697040115915261,-0.3717207349252438,50.328778364393514,0.29328471652027355,3.045718906033765,0.7223494260260841,1.6962289842490645,0.4621521509951174,2.5899448281832753,0,1.9331513267151315,0.5398077078077651,6.465163915407326,20.259643634074703,27,0,18,31,w,20,3,9,12,0,0,11,3,14,5,0,0
Fri,23.0,02/15/2020 20:00,D England,West Ham,Burnley,4-3-2-1,46.95352931181286,226.64315023253778,621.0175523114405,77.63892408079954,662.800347239919,90.42137560302402,27.528448628950237,0.21590890013156955,12,0,0.4279727372818912,30.47404249539838,59.7223805037897,6.854539530934684,13.193032935744068,52.63941194580832,0.08896715648903333,0.7406266431026226,0.6439011140459782,25.16902044213775,-0.027388776780271747,2.4886493527476055,1.9655868146076823,1.4775233456610166,1.3265397775752428,-0.14802053186650221,2,1.0289423471254737,1.2362834773826816,6.659855530207175,15.399921537416342,14,0,11,6,l,15,3,0,2,1,0,23,4,18,3,1,0
Sun,25.0,09/07/2019 20:00,M Dean,Chelsea,Southampton,3-4-3,70.0,575.9252891466231,544.078923010546,109.54945510787357,469.71403700166303,144.2315827985114,33.05278258879718,-0.3461764813688307,17,1,0.18704342169331523,7.392503983331768,74.32219739105992,7.479527127703447,13.378985535604226,79.27723149376925,0.16510759628826313,0.3778205775253274,1.200926611535744,52.30167323537544,0.003220765219941496,0.46709595698329764,2.2319527895028495,2.573398238304687,1.1400775362796447,1.5716540392865521,1,1.7398364066140526,-2.468059131821681,0.5224271737565136,12.498644102580466,28,2,20,15,l,11,3,7,2,3,0,9,5,10,3,0,0
Mon,5.0,01/19/2020 20:00,S Hooper,Brighton,Chelsea,4-1-4-1,39.29009163707492,449.26813074283274,380.6640332758399,103.60209770775104,162.82808640536916,93.38208421531867,38.76634668484185,-0.28672129702798577,18,0,0.36992822748461873,1.226685171308926,75.56233418246514,7.027385581069729,2.8694116327883936,24.08025992109482,0.8182800153063867,-0.04789111692660902,-0.3678733019622781,57.00750488007142,0.07656640406155144,0.5443928391167395,0.5020092569538941,0.7482765138797,2.033316280002499,2.200214593538966,2,1.2623597542347849,-0.7692533436737906,8.253462327681824,11.831509114501191,25,0,22,44,w,25,3,2,6,1,0,10,2,4,5,3,0
Mon,26.0,12/13/2019 20:00,S Scott,Manchester United,Burnley,3-5-2,47.99929996827202,300.05855829063364,620.8828686813182,89.5653669434838,42.35812033833065,93.66354383267907,41.544277518510306,0.5391165980823176,15,0,0.2604193636292995,17.254829323687936,59.70455317020369,-0.11413889132049437,-3.5685068445982218,42.25025915448872,0.5355793728378936,-0.5941760050125432,1.442329325243573,33.12922020139164,0.124868599355795,1.0203087777479238,1.4998016643731606,1.529583122832292,0.2705368437256994,1.5359497132598323,2,0.28743881876222077,-0.3427930226184367,1.7717665009773,26.595543908601293,44,2,13,0,d,9,5,13,8,3,0,15,3,7,6,2,0
Tue,26.0,03/03/2020 20:00,P Bankes,West Ham,Burnley,4-2-2-2,34.14253684059051,516.8804712760947,467.6433914257824,69.78236712773719,409.0935985807455,113.21313297406225,39.3697777052416,-0.039845210459354186,18,0,-0.22401824186582706,18.242332609160723,51.49380361075011,11.802641597048089,-2.1385520191208744,77.79017527141711,0.3215095222469303,0.05195932213325568,-0.9390856083637865,48.45656432696198,-0.03107351615002172,1.8897828704649606,1.5852113627128275,1.1074255612276247,1.2186185811780366,1.3884943479279257,2,1.2099934976379598,0.2583999630878702,2.630140326149565,17.329110888575585,54,2,26,25,l,21,2,10,1,0,0,18,5,9,10,0,0
Sun,24.0,02/19/2020 20:00,D England,Aston Villa,Southampton,3-4-3,65.64504190356209,428.2535249686734,215.54556048192777,112.72116667291706,349.5584565362127,99.03456608645496,11.035339677494715,0.14579954494280842,17,0,0.29987276615050884,22.830424261717962,43.434165262032636,5.764248618512834,3.2349889834780923,40.00149629313633,0.25549562018901667,0.1824985653108377,1.1774139079126833,54.51949181253805,0.07252105572980576,2.0916062652796246,2.2652726848947466,0.985688346444246,1.3683358009452522,2.6992630059959426,1,0.7650219529435103,0.5606804179363867,6.2601875285140345,16.254958621350298,10,0,20,0,d,11,3,9,6,2,0,9,6,10,5,1,0
Sun,21.0,12/12/2019 20:00,K Friend,Arsenal,Tottenham,4-3-2-1,59.744382807013565,426.57910598959546,179.71451519923636,145.42186897085043,211.5838165646024,125.87993974617207,49.914840117508746,0.9540174498438699,21,0,0.2468807952484752,10.359968442933956,57.80809915312462,9.88884915744392,2.0832639757465667,17.844533998198116,0.04936355751717669,-0.2780908249025539,0.6200259031583755,46.09938171677473,-0.13202784669950668,1.6991112468368876,1.9942790215613906,0.11254430847425123,1.3228586302310474,0.47382642192401236,0,2.797724272021604,-1.0906773262607927,10.35369351279809,10.961353612590756,15,1,27,31,w,17,2,9,3,3,0,14,3,18,2,0,0
Tue,11.0,12/08/2019 20:00,R Jones,Sheffield United,Aston Villa,4-3-2-1,68.16146686001153,487.35560169632606,300.2119910209092,60.7556983948237,360.50560068699576,89.10709613454411,29.616278156213454,0.6050303823640308,13,0,0.13766769939144236,-0.08218286290327725,63.644007973412606,10.794924777853229,7.331632045284567,68.21704663424525,-0.14077358833669879,0.5308275998059674,0.5751323988468975,62.13745079142955,-0.12600225841371543,2.457818499889812,-1.2169875262265204,1.459530912727174,0.5629448080441177,2.7390266760631836,1,1.482016276929851,1.0489726752327457,19.21526193241678,11.23629242374117,37,3,39,12,l,8,4,5,4,0,0,10,2,11,5,1,0
Wed,5.0,01/05/2020 20:00,A Marriner,Everton,Manchester United,3-5-2,38.80225193400858,489.5173468143323,147.12210418133233,39.512853162773496,199.29863836365155,120.48129941181763,56.86020490404741,0.26787872512548483,15,0,-0.10167041449342853,26.434616495607965,41.051955587936504,8.164956917531294,10.167613471668828,51.74069804015818,0.745117107497828,0.32190153503137886,0.8864209545711337,50.76093546786339,0.002045778017094463,1.4892394268254148,1.6922074301805332,2.5959838787857015,0.9299029777274319,2.374197912666853,2,1.8441993010691293,0.6213797678203157,10.212094664724992,21.512977786524374,40,1,23,17,d,11,6,9,10,4,0,5,0,11,2,0,0
Sat,20.0,08/17/2019 20:00,M Oliver,Crystal Palace,Watford,3-4-3,53.127058300858664,535.9395204774439,494.2090970581256,47.65209992350129,497.8746403269482,86.07501346275873,27.962128214270166,0.7347080785613596,15,1,-0.0682049161202822,28.74582034075372,70.99115725485579,7.561617307471017,11.684885709840911,67.89594376117091,0.5201156855150346,-0.14310226598894096,1.3060284003828242,49.5246584512931,-0.15603626924524847,1.8596132753259236,1.4434921940770251,-0.5984453200105027,-0.39621973884237316,-0.30723677630775725,0,2.27965231919194,0.6486367596053896,10.293114820294907,14.321410761815184,0,2,16,14,w,16,1,6,4,1,0,7,8,12,0,3,0
Tue,14.0,01/05/2020 20:00,M Oliver,Crystal Palace,Liverpool,4-2-3-1,36.556227205102005,417.54436198208987,330.3762317606732,103.67449570313087,420.09936134438044,67.91746257160818,37.53179202891883,0.4035123974754514,15,0,0.12241685073348267,2.1022110586746585,70.23336045597439,7.603977275064339,11.410837483355257,61.11606407567856,0.13914325581292317,0.07381141573770593,0.16795237831521787,40.474570006101295,0.06807299290233976,1.899995009633352,2.457693549002234,0.6125215600923944,2.0811195816854133,1.6751321215187955,2,1.8313997420815928,0.08305615992615473,28.585806075344117,3.3254785225881953,0,2,0,11,d,14,5,6,11,0,0,17,5,14,3,2,0
Thu,1.0,12/22/2019 20:00,M Atkinson,Burnley,West Ham,3-4-3,48.262995203631284,356.9727277994346,413.83136430869763,108.19170668769264,309.330891704645,142.8102846662661,72.42754525213346,0.11984247107459126,14,0,-0.23432244260992682,4.587547351182533,51.837412124608704,5.164317696616665,3.175318184025047,85.31973747236565,-0.2197859871603769,0.3510562768277927,-0.6741977964637701,39.90174137151637,0.2357997128719414,1.3603259073636926,3.1140633802588744,1.45876900736893,1.050190135642883,1.0128470057728782,0,1.1780880293729294,-1.0893360280949074,16.07736431119255,6.9480726725531765,14,2,35,31,w,16,5,8,6,1,0,14,2,16,2,2,0
